itemId,stockroomLocation,future,bin,version,id,creationTime,modifiedTime
3555166,StockroomLocationData|5413b88f-1957-47ef-beeb-68e80163595e,false,BinData|9b4943a8-56e2-4c4b-b3ae-7743bd4c4903,1,ItemLocationData|a4735310-7dcd-42c0-99f6-8ec954937a55,2013-05-28 13:46:36:000 +0200,2013-05-28 13:46:36:000 +0200
337981,StockroomLocationData|db7d2c95-c355-4e4f-8969-a3e924d2692a,false,BinData|30e88447-ff76-4828-a3ef-8a535e1d6f95,1,ItemLocationData|a4757044-8ab5-4f1d-9de3-d6214e587fe3,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200
280916,StockroomLocationData|643f0ea1-74e6-4747-b278-87f2d74b28cd,false,BinData|322cbdf3-1774-4117-8de5-7c24af666989,1,ItemLocationData|a4781673-b7bb-4216-bc3f-650f88887787,2013-05-28 13:45:58:000 +0200,2013-05-28 13:45:58:000 +0200
834955,StockroomLocationData|ad17cd93-28e0-48ec-8549-45bc76e97890,false,BinData|03cbcd89-fbc0-498f-9f46-fefa32cad6cc,1,ItemLocationData|a48236c9-e7aa-4b39-9e61-a923a2145a80,2013-05-28 13:46:28:000 +0200,2013-05-28 13:46:28:000 +0200
328796,StockroomLocationData|9314cf04-634b-4678-a04a-24cc96133f50,false,BinData|bac24dc6-7598-4053-a00f-434eadfe2deb,1,ItemLocationData|a491132b-43c9-454e-b235-c15875f6c9b5,2013-05-28 13:46:00:000 +0200,2013-05-28 13:46:00:000 +0200
1298094,StockroomLocationData|5142315e-475f-44b7-af85-410edeb39a21,false,BinData|100c112e-19b5-4f8b-926a-d5c50165452d,1,ItemLocationData|a492b054-6a5e-473d-ae7e-e5876b139ee2,2013-05-28 13:46:40:000 +0200,2013-05-28 13:46:40:000 +0200
1992692,StockroomLocationData|db7d2c95-c355-4e4f-8969-a3e924d2692a,false,BinData|30e88447-ff76-4828-a3ef-8a535e1d6f95,1,ItemLocationData|a4a30734-73b8-4199-ba9f-01294db5e7e8,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200
4769626,StockroomLocationData|94f771b0-d548-4811-a299-98b3b12ce6ea,false,BinData|7b5969d8-e0d6-4243-ba71-c46dbadc1e1d,1,ItemLocationData|a4a9150c-e580-4a63-ae83-0906c97929f1,2013-05-28 13:46:03:000 +0200,2013-05-28 13:46:03:000 +0200
4868199,StockroomLocationData|50897038-bd41-49ef-885c-3aa944980e97,false,BinData|7ba74934-76ab-4c9a-acdb-34e63ba8e97d,1,ItemLocationData|a4bcfb5d-e8bc-4aaa-bcd1-cd2a59fc5e8b,2013-05-28 13:46:08:000 +0200,2013-05-28 13:46:08:000 +0200
898520,StockroomLocationData|b244a351-5d62-4ed8-b2ec-e4ce37cedd7c,false,BinData|44e827c7-9461-4076-a68e-97b35097b063,1,ItemLocationData|a4c51c50-d867-438d-9a87-65d2dd277376,2013-05-28 13:46:25:000 +0200,2013-05-28 13:46:25:000 +0200
2913966,StockroomLocationData|29001c68-589f-4244-8f51-910a7956a17a,false,BinData|84e3bc32-fe52-41e8-bf31-6563026158e5,1,ItemLocationData|a4c55e99-1701-44d4-824c-c7531dbbbe68,2013-05-28 13:46:21:000 +0200,2013-05-28 13:46:21:000 +0200
779841,StockroomLocationData|277a8751-4c18-441b-856d-651cbe762dbf,false,BinData|d45ecd88-2889-4a26-a444-5eb104f837ca,1,ItemLocationData|a4c72f97-f0c0-4761-b949-d65cd5ad3758,2013-05-28 13:46:30:000 +0200,2013-05-28 13:46:30:000 +0200
855246,StockroomLocationData|45ea79c1-8f98-4f73-9b88-a7a732782396,false,BinData|ad0883b6-e9d5-45ac-afc7-65989b30b782,1,ItemLocationData|a4c7a760-9994-4046-a673-851e1cd60efb,2013-05-28 13:46:49:000 +0200,2013-05-28 13:46:49:000 +0200
594471,StockroomLocationData|dd4ac519-8571-440e-9b9e-730376d968d9,false,BinData|043f8aba-26fa-4022-b92d-54748d3a390d,1,ItemLocationData|a4c981f5-2fe7-4334-825e-6fd69fda2b8b,2013-05-28 13:46:01:000 +0200,2013-05-28 13:46:01:000 +0200
5864583,StockroomLocationData|36197c25-3e3f-4cf1-9a16-86bd6142f196,false,BinData|1479b4b0-50cc-4dbd-9f69-0f635ac9d3bf,1,ItemLocationData|a4dd9c9d-e2da-437a-9862-e78bd3796be8,2013-05-28 13:46:12:000 +0200,2013-05-28 13:46:12:000 +0200
4787985,StockroomLocationData|28332e9d-05c4-44ac-b717-ab8a467f2047,false,BinData|616cd0b0-06ab-46e1-9fbe-d26d2d2143ae,1,ItemLocationData|a4e396bc-c4ff-4528-805b-050c6cdced47,2013-05-28 13:46:06:000 +0200,2013-05-28 13:46:06:000 +0200
2053367,StockroomLocationData|94f771b0-d548-4811-a299-98b3b12ce6ea,false,BinData|7b5969d8-e0d6-4243-ba71-c46dbadc1e1d,1,ItemLocationData|a4e45b8e-73d3-44c4-8f67-1945a4dc1db7,2013-05-28 13:46:02:000 +0200,2013-05-28 13:46:02:000 +0200
343090,StockroomLocationData|3e5c43c2-d5b3-4d16-bc03-f8de9e6107c7,false,BinData|4c1bc9f3-3797-438c-aa33-caf559305079,1,ItemLocationData|a4ea7e77-3c09-4900-8af1-9fc11d390125,2013-05-28 13:46:40:000 +0200,2013-05-28 13:46:40:000 +0200
278688,StockroomLocationData|27d00726-fb7c-4a86-becc-22ca74bb946d,false,BinData|9015bee9-dd3c-45bb-b47f-71414057fef0,1,ItemLocationData|a4fc90c7-eadf-4f75-958a-57eb12aa35aa,2013-05-28 13:46:43:000 +0200,2013-05-28 13:46:43:000 +0200
4869234,StockroomLocationData|27e4df27-4570-4374-a9b6-85c05eb4b8c4,false,BinData|74c7d8be-27fe-4cdc-9d31-f0848958f8c5,1,ItemLocationData|a50ca7c1-b04d-4339-9f2e-efdb8add0950,2013-05-28 13:46:24:000 +0200,2013-05-28 13:46:24:000 +0200
1934794,StockroomLocationData|75cac25e-2ea7-47a4-ae73-a2f90574e279,false,BinData|20e704c4-7b4a-48f7-8a61-7d94a2cbe6f9,1,ItemLocationData|a517ded6-c58b-4201-8417-032f2d990993,2013-05-28 13:46:46:000 +0200,2013-05-28 13:46:46:000 +0200
4872010,StockroomLocationData|8504b1ce-2d54-448d-979f-10ece96839f3,false,BinData|1c1676f7-be20-4afd-b6b1-10e66d6cd4d4,1,ItemLocationData|a519d548-479a-492b-95a7-8cb884c3d8ce,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200
4608858,StockroomLocationData|8504b1ce-2d54-448d-979f-10ece96839f3,false,BinData|1c1676f7-be20-4afd-b6b1-10e66d6cd4d4,1,ItemLocationData|a521758f-fba0-458d-84a3-f91cbb9466fe,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200
779841,StockroomLocationData|cb41fb9c-2f7e-47fe-be7d-39c28ec38f13,false,BinData|87b547fa-21c7-4d14-a1e0-4cffa2338bf6,1,ItemLocationData|a5399885-f289-40b8-9f10-ced5ff4a3255,2013-05-28 13:46:24:000 +0200,2013-05-28 13:46:24:000 +0200
1934794,StockroomLocationData|36197c25-3e3f-4cf1-9a16-86bd6142f196,false,BinData|1479b4b0-50cc-4dbd-9f69-0f635ac9d3bf,1,ItemLocationData|a540eb13-053a-418f-acb6-465d19845cfd,2013-05-28 13:46:12:000 +0200,2013-05-28 13:46:12:000 +0200
2054947,StockroomLocationData|27e4df27-4570-4374-a9b6-85c05eb4b8c4,false,BinData|74c7d8be-27fe-4cdc-9d31-f0848958f8c5,1,ItemLocationData|a54497af-58f9-4029-bf53-a241721a7ac2,2013-05-28 13:46:24:000 +0200,2013-05-28 13:46:24:000 +0200
1438465,StockroomLocationData|8504b1ce-2d54-448d-979f-10ece96839f3,false,BinData|1c1676f7-be20-4afd-b6b1-10e66d6cd4d4,1,ItemLocationData|a5492e0d-6599-49f9-acfe-bce0df57252e,2013-05-28 13:46:41:000 +0200,2013-05-28 13:46:41:000 +0200
898520,StockroomLocationData|cb353a76-4f51-4a3c-b397-6dd03024a32f,false,BinData|2708b720-9484-4dfd-b2b1-5d5e1c5d1d20,1,ItemLocationData|a5499794-2eac-427b-b369-9d4b17b401fd,2013-05-28 13:46:29:000 +0200,2013-05-28 13:46:29:000 +0200
855246,StockroomLocationData|5142315e-475f-44b7-af85-410edeb39a21,false,BinData|100c112e-19b5-4f8b-926a-d5c50165452d,1,ItemLocationData|a55bb4a4-bb62-4881-a4d8-c18fed997630,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200
784343,StockroomLocationData|0bdfe70f-65db-4967-bbab-0d3cc4a4e42f,false,BinData|ab845265-786a-406b-bcf8-ac63440fc814,1,ItemLocationData|a5616371-e48c-46e0-b0bf-41b51e361f50,2013-05-28 13:46:13:000 +0200,2013-05-28 13:46:13:000 +0200
3357724,StockroomLocationData|50897038-bd41-49ef-885c-3aa944980e97,false,BinData|7ba74934-76ab-4c9a-acdb-34e63ba8e97d,1,ItemLocationData|a5627bdf-3b52-4098-86f5-97d8cbaf09f4,2013-05-28 13:46:08:000 +0200,2013-05-28 13:46:08:000 +0200
1422224,StockroomLocationData|b4ae8dca-0205-465b-9291-ef50a75ca7f8,false,BinData|ed4afe0e-8b73-4bc3-a785-917776eb4b7a,1,ItemLocationData|a5685e67-4594-4d50-a720-3cd6484432ab,2013-05-28 13:46:44:000 +0200,2013-05-28 13:46:44:000 +0200
3514523,StockroomLocationData|75cac25e-2ea7-47a4-ae73-a2f90574e279,false,BinData|20e704c4-7b4a-48f7-8a61-7d94a2cbe6f9,1,ItemLocationData|a5685f87-6404-4151-be04-6a52c6058f92,2013-05-28 13:46:46:000 +0200,2013-05-28 13:46:46:000 +0200
816261,StockroomLocationData|6891151b-dd09-4eb0-a517-29e6aa160d1e,false,BinData|8a112d10-3132-4cec-b8b3-ce2fd4ff0e0b,1,ItemLocationData|a57375ca-814a-40c7-a07c-d12f71ed1b36,2013-05-28 13:46:07:000 +0200,2013-05-28 13:46:07:000 +0200
1422222,StockroomLocationData|e91a9a6d-e5ab-4f05-af50-03ecaf724a6b,false,BinData|9a7c5d20-82fd-4285-9a8b-9fb8ba0f6f99,1,ItemLocationData|a57b7b8e-3a68-4e6c-bd86-fc342ca7560d,2013-05-28 13:46:09:000 +0200,2013-05-28 13:46:09:000 +0200
899387,StockroomLocationData|f2b76642-45f3-4d24-bd1e-6098c5f01ded,false,BinData|b2f006dc-fac9-4679-887a-90133d5c82f2,1,ItemLocationData|a58321a8-0977-4cfa-a9bc-76ed1e34331c,2013-05-28 13:46:23:000 +0200,2013-05-28 13:46:23:000 +0200
3789394,StockroomLocationData|f2b76642-45f3-4d24-bd1e-6098c5f01ded,false,BinData|b2f006dc-fac9-4679-887a-90133d5c82f2,1,ItemLocationData|a5870c26-b09c-46fd-a6da-4cb77b7a0680,2013-05-28 13:46:23:000 +0200,2013-05-28 13:46:23:000 +0200
1532809,StockroomLocationData|9314cf04-634b-4678-a04a-24cc96133f50,false,BinData|bac24dc6-7598-4053-a00f-434eadfe2deb,1,ItemLocationData|a58b5b74-d22e-461d-aa3e-0729ce178364,2013-05-28 13:46:00:000 +0200,2013-05-28 13:46:00:000 +0200
4869234,StockroomLocationData|55882c0d-6a68-4ddd-a0c4-c04e149dd0f6,false,BinData|ee834840-c3f7-4894-8d54-99055f8f2625,1,ItemLocationData|a59a8bac-6fa6-46e9-866a-0ffcb4b83048,2013-05-28 13:46:43:000 +0200,2013-05-28 13:46:43:000 +0200
301544,StockroomLocationData|1e7bb275-25b4-4935-bfa3-8084d9edb78d,false,BinData|b9598728-0f09-43da-b329-ea0d93eaeab6,1,ItemLocationData|a59e96f9-8c9d-4601-93fe-bf65b3e733e8,2013-05-28 13:46:10:000 +0200,2013-05-28 13:46:10:000 +0200
478828,StockroomLocationData|11f88b0a-4451-4130-b36a-11de79b87454,false,BinData|c0286735-9f8a-4fd9-b741-12b1a5566fef,1,ItemLocationData|a5a786ce-dc04-4e57-b6cf-6777957fa74c,2013-05-28 13:46:31:000 +0200,2013-05-28 13:46:31:000 +0200
473995,StockroomLocationData|27d00726-fb7c-4a86-becc-22ca74bb946d,false,BinData|9015bee9-dd3c-45bb-b47f-71414057fef0,1,ItemLocationData|a5a9c0c2-5533-4e31-a154-41fd10479cf7,2013-05-28 13:46:43:000 +0200,2013-05-28 13:46:43:000 +0200
834955,StockroomLocationData|b244a351-5d62-4ed8-b2ec-e4ce37cedd7c,false,BinData|44e827c7-9461-4076-a68e-97b35097b063,1,ItemLocationData|a5b68929-ddca-48af-be71-ba23529cdac5,2013-05-28 13:46:25:000 +0200,2013-05-28 13:46:25:000 +0200
832382,StockroomLocationData|4b555f85-0940-4490-af5c-c9d24bef1b35,false,BinData|eacc8aae-3ea7-41aa-9816-55dab286a2d8,1,ItemLocationData|a5b82971-ea1e-4a98-a933-eebe06de6133,2013-05-28 13:45:58:000 +0200,2013-05-28 13:45:58:000 +0200
3708646,StockroomLocationData|f348db1d-edf7-4a65-b40b-871480ff0998,false,BinData|805c9511-eb09-413a-a012-c6afe85ce805,1,ItemLocationData|a5bb1595-6381-45e5-89ac-b3d738d0c4a5,2013-05-28 13:46:49:000 +0200,2013-05-28 13:46:49:000 +0200
2934297,StockroomLocationData|db7d2c95-c355-4e4f-8969-a3e924d2692a,false,BinData|30e88447-ff76-4828-a3ef-8a535e1d6f95,1,ItemLocationData|a5c9d83e-0fe2-4f99-829c-54a57d4fc5c4,2013-05-28 13:46:04:000 +0200,2013-05-28 13:46:04:000 +0200
288846,StockroomLocationData|6daf1a20-f2e5-49fe-bfd4-183dd096df22,false,BinData|0877e3b1-692f-4aa6-b159-2069af818433,1,ItemLocationData|a5cddeb3-5e56-4ab5-a3f5-d0400ef037c8,2013-05-28 13:46:47:000 +0200,2013-05-28 13:46:47:000 +0200
1422218,StockroomLocationData|d9e5a84e-dbb3-4183-b436-5142bf392668,false,BinData|712bfeb1-aeab-4422-9db7-c44c2b7f51ff,1,ItemLocationData|a5cf0559-afee-46bb-93d8-c19010c8fc42,2013-05-28 13:46:33:000 +0200,2013-05-28 13:46:33:000 +0200
1981415,StockroomLocationData|27e4df27-4570-4374-a9b6-85c05eb4b8c4,false,BinData|74c7d8be-27fe-4cdc-9d31-f0848958f8c5,1,ItemLocationData|a5cf8c86-ad9b-43c7-83a0-dd3954dcdd5c,2013-05-28 13:46:23:000 +0200,2013-05-28 13:46:23:000 +0200
2278102,StockroomLocationData|36197c25-3e3f-4cf1-9a16-86bd6142f196,false,BinData|1479b4b0-50cc-4dbd-9f69-0f635ac9d3bf,1,ItemLocationData|a5da4794-5eb3-4d07-9d9c-44ffc702871c,2013-05-28 13:46:12:000 +0200,2013-05-28 13:46:12:000 +0200
328796,StockroomLocationData|524ab20c-55ff-4f68-be17-3c77ee2d6a14,false,BinData|87bbc0df-56af-4ed3-996c-1d8f30b3e542,1,ItemLocationData|a5eabc9f-ea4a-4a22-aa94-6ca492945e2b,2013-05-28 13:46:13:000 +0200,2013-05-28 13:46:13:000 +0200
917699,StockroomLocationData|6891151b-dd09-4eb0-a517-29e6aa160d1e,false,BinData|8a112d10-3132-4cec-b8b3-ce2fd4ff0e0b,1,ItemLocationData|a602a97c-993d-4f42-84a8-853424122249,2013-05-28 13:46:07:000 +0200,2013-05-28 13:46:07:000 +0200
726511,StockroomLocationData|29001c68-589f-4244-8f51-910a7956a17a,false,BinData|84e3bc32-fe52-41e8-bf31-6563026158e5,1,ItemLocationData|a6092d9a-fa82-4ab4-ae01-ea6afcf44ab1,2013-05-28 13:46:20:000 +0200,2013-05-28 13:46:20:000 +0200
454831,StockroomLocationData|aa5b404d-da1c-4aab-aaaa-b2d8f0995d92,false,BinData|523318ee-e708-4292-a956-0d59b5be6ef2,1,ItemLocationData|a610a308-56c0-4460-953b-784d20065950,2013-05-28 13:46:26:000 +0200,2013-05-28 13:46:26:000 +0200
2278102,StockroomLocationData|b4ae8dca-0205-465b-9291-ef50a75ca7f8,false,BinData|ed4afe0e-8b73-4bc3-a785-917776eb4b7a,1,ItemLocationData|a61a82c9-e6c0-43ce-9ab6-f1feab3880e2,2013-05-28 13:46:44:000 +0200,2013-05-28 13:46:44:000 +0200
1934796,StockroomLocationData|27d00726-fb7c-4a86-becc-22ca74bb946d,false,BinData|9015bee9-dd3c-45bb-b47f-71414057fef0,1,ItemLocationData|a61a9d49-5602-4879-93ea-5424892207a3,2013-05-28 13:46:43:000 +0200,2013-05-28 13:46:43:000 +0200
572461,StockroomLocationData|0f60cba9-3c71-4324-96f2-3f59cb0f3bf1,false,BinData|5092b04b-8e9a-488c-9cca-1fd1318dad1d,1,ItemLocationData|a61cd2d3-9ead-493f-8ab1-fbb786301e73,2013-05-28 13:46:21:000 +0200,2013-05-28 13:46:21:000 +0200
784381,StockroomLocationData|db7d2c95-c355-4e4f-8969-a3e924d2692a,false,BinData|30e88447-ff76-4828-a3ef-8a535e1d6f95,1,ItemLocationData|a625c91a-6e81-451b-8946-bfc3ce43ca1f,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200
4205246,StockroomLocationData|6a016231-e016-43c8-a613-5066135d2c0c,false,BinData|6dadd63c-c5e4-4bc4-bfbf-15cd36d0cb31,1,ItemLocationData|a62805b8-59cd-44c6-9e97-ea7e7b12b0cf,2013-05-28 13:46:28:000 +0200,2013-05-28 13:46:28:000 +0200
824267,StockroomLocationData|27e4df27-4570-4374-a9b6-85c05eb4b8c4,false,BinData|74c7d8be-27fe-4cdc-9d31-f0848958f8c5,1,ItemLocationData|a6351363-6130-44e5-b63a-eb9a9a7ec950,2013-05-28 13:46:24:000 +0200,2013-05-28 13:46:24:000 +0200
1451546,StockroomLocationData|00ed8938-4843-4977-8d12-94bb6335855b,false,BinData|e08b5d98-561a-40fa-b903-fc682ffce720,1,ItemLocationData|a63df023-348a-4e6d-8962-f0025598433e,2013-05-28 13:46:18:000 +0200,2013-05-28 13:46:18:000 +0200
337981,StockroomLocationData|b244a351-5d62-4ed8-b2ec-e4ce37cedd7c,false,BinData|44e827c7-9461-4076-a68e-97b35097b063,1,ItemLocationData|a6618452-e506-42f0-9c8b-fe253f25bc49,2013-05-28 13:46:25:000 +0200,2013-05-28 13:46:25:000 +0200
1494590,StockroomLocationData|75cac25e-2ea7-47a4-ae73-a2f90574e279,false,BinData|20e704c4-7b4a-48f7-8a61-7d94a2cbe6f9,1,ItemLocationData|a668177f-a92b-4ad0-91c3-328495784474,2013-05-28 13:46:46:000 +0200,2013-05-28 13:46:46:000 +0200
3325048,StockroomLocationData|75cac25e-2ea7-47a4-ae73-a2f90574e279,false,BinData|20e704c4-7b4a-48f7-8a61-7d94a2cbe6f9,1,ItemLocationData|a66ec230-df04-4dc9-abbb-6b8a5949541c,2013-05-28 13:46:45:000 +0200,2013-05-28 13:46:45:000 +0200
1209761,StockroomLocationData|00ed8938-4843-4977-8d12-94bb6335855b,false,BinData|e08b5d98-561a-40fa-b903-fc682ffce720,1,ItemLocationData|a6740aa5-7a5b-4f76-b9c7-735e5168ac97,2013-05-28 13:46:18:000 +0200,2013-05-28 13:46:18:000 +0200
4787985,StockroomLocationData|b244a351-5d62-4ed8-b2ec-e4ce37cedd7c,false,BinData|44e827c7-9461-4076-a68e-97b35097b063,1,ItemLocationData|a676e905-b943-499b-9dff-64395d2f853c,2013-05-28 13:46:26:000 +0200,2013-05-28 13:46:26:000 +0200
1997551,StockroomLocationData|643f0ea1-74e6-4747-b278-87f2d74b28cd,false,BinData|322cbdf3-1774-4117-8de5-7c24af666989,1,ItemLocationData|a677d5ab-4e5b-4f5a-851a-332bad68e693,2013-05-28 13:45:58:000 +0200,2013-05-28 13:45:58:000 +0200
1320808,StockroomLocationData|0f60cba9-3c71-4324-96f2-3f59cb0f3bf1,false,BinData|5092b04b-8e9a-488c-9cca-1fd1318dad1d,1,ItemLocationData|a67cb9d4-08e5-47e3-b44e-3b9c27f604e8,2013-05-28 13:46:21:000 +0200,2013-05-28 13:46:21:000 +0200
3357888,StockroomLocationData|b4ae8dca-0205-465b-9291-ef50a75ca7f8,false,BinData|ed4afe0e-8b73-4bc3-a785-917776eb4b7a,1,ItemLocationData|a6881189-0ef0-486b-9785-695850494ada,2013-05-28 13:46:44:000 +0200,2013-05-28 13:46:44:000 +0200
2336002,StockroomLocationData|45ea79c1-8f98-4f73-9b88-a7a732782396,false,BinData|ad0883b6-e9d5-45ac-afc7-65989b30b782,1,ItemLocationData|a68a9c3a-c301-4a4b-bc49-dac6d354121d,2013-05-28 13:46:49:000 +0200,2013-05-28 13:46:49:000 +0200
3514516,StockroomLocationData|39008d5a-56a5-47b2-8edc-97ac5571d438,false,BinData|8f48d1d2-f785-496e-a637-5e012bf39ffc,1,ItemLocationData|a68e51bc-98f8-493d-a3e3-64d4c52d8a54,2013-05-28 13:46:47:000 +0200,2013-05-28 13:46:47:000 +0200
2114091,StockroomLocationData|45ea79c1-8f98-4f73-9b88-a7a732782396,false,BinData|ad0883b6-e9d5-45ac-afc7-65989b30b782,1,ItemLocationData|a6977c6f-762d-49bd-bb09-40989d69e580,2013-05-28 13:46:49:000 +0200,2013-05-28 13:46:49:000 +0200
2934302,StockroomLocationData|ad17cd93-28e0-48ec-8549-45bc76e97890,false,BinData|03cbcd89-fbc0-498f-9f46-fefa32cad6cc,1,ItemLocationData|a69814cd-ef59-4a9e-bb1c-27bca05eff58,2013-05-28 13:46:28:000 +0200,2013-05-28 13:46:28:000 +0200
4731172,StockroomLocationData|75cac25e-2ea7-47a4-ae73-a2f90574e279,false,BinData|20e704c4-7b4a-48f7-8a61-7d94a2cbe6f9,1,ItemLocationData|a6a32748-16bc-42ea-ba0c-208d003209d7,2013-05-28 13:46:46:000 +0200,2013-05-28 13:46:46:000 +0200
4608858,StockroomLocationData|6a016231-e016-43c8-a613-5066135d2c0c,false,BinData|6dadd63c-c5e4-4bc4-bfbf-15cd36d0cb31,1,ItemLocationData|a6a9788c-b5e5-415c-a73a-e9814b8248b7,2013-05-28 13:46:28:000 +0200,2013-05-28 13:46:28:000 +0200
328796,StockroomLocationData|6891151b-dd09-4eb0-a517-29e6aa160d1e,false,BinData|8a112d10-3132-4cec-b8b3-ce2fd4ff0e0b,1,ItemLocationData|a6af3171-cc85-4468-bb90-59dc842a39d1,2013-05-28 13:46:07:000 +0200,2013-05-28 13:46:07:000 +0200
280916,StockroomLocationData|e91a9a6d-e5ab-4f05-af50-03ecaf724a6b,false,BinData|9a7c5d20-82fd-4285-9a8b-9fb8ba0f6f99,1,ItemLocationData|a6bb7a9c-c17f-4162-8fc8-485aa3f011a5,2013-05-28 13:46:08:000 +0200,2013-05-28 13:46:08:000 +0200
2292454,StockroomLocationData|0f60cba9-3c71-4324-96f2-3f59cb0f3bf1,false,BinData|5092b04b-8e9a-488c-9cca-1fd1318dad1d,1,ItemLocationData|a6bbce47-945f-467a-9e4d-22249c93ee1d,2013-05-28 13:46:22:000 +0200,2013-05-28 13:46:22:000 +0200
669789,StockroomLocationData|a20cf24e-d324-4297-9e72-bd43a51bdc71,false,BinData|a9acad6e-e89c-42f4-b565-f18ba1b6dd04,1,ItemLocationData|a6bedd71-b9b5-4b2f-bf9a-c07f10fae97a,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200
110561,StockroomLocationData|f2b76642-45f3-4d24-bd1e-6098c5f01ded,false,BinData|b2f006dc-fac9-4679-887a-90133d5c82f2,1,ItemLocationData|a6c68e34-6234-4bcd-b912-7640f632d6a0,2013-05-28 13:46:22:000 +0200,2013-05-28 13:46:22:000 +0200
325065,StockroomLocationData|29001c68-589f-4244-8f51-910a7956a17a,false,BinData|84e3bc32-fe52-41e8-bf31-6563026158e5,1,ItemLocationData|a6c83139-920f-4803-90e4-71f216a82d1a,2013-05-28 13:46:20:000 +0200,2013-05-28 13:46:20:000 +0200
805693,StockroomLocationData|9ef0b7e5-cd28-4bb2-82b0-bd4b8428e563,false,BinData|7ddda32c-e68d-41bc-95c6-1fe27ac8d534,1,ItemLocationData|a6ceca22-8235-4d39-8a93-eb3275f297f8,2013-05-28 13:46:38:000 +0200,2013-05-28 13:46:38:000 +0200
784381,StockroomLocationData|8504b1ce-2d54-448d-979f-10ece96839f3,false,BinData|1c1676f7-be20-4afd-b6b1-10e66d6cd4d4,1,ItemLocationData|a6d177b1-5a5e-4e42-a31c-f5421d649855,2013-05-28 13:46:41:000 +0200,2013-05-28 13:46:41:000 +0200
899387,StockroomLocationData|27d00726-fb7c-4a86-becc-22ca74bb946d,false,BinData|9015bee9-dd3c-45bb-b47f-71414057fef0,1,ItemLocationData|a6dd925a-8d92-4043-80c9-a02d380bd90c,2013-05-28 13:46:43:000 +0200,2013-05-28 13:46:43:000 +0200
2053266,StockroomLocationData|5413b88f-1957-47ef-beeb-68e80163595e,false,BinData|9b4943a8-56e2-4c4b-b3ae-7743bd4c4903,1,ItemLocationData|a6e1214e-6dba-44b9-9a56-e7a53baa5ec4,2013-05-28 13:46:35:000 +0200,2013-05-28 13:46:35:000 +0200
2054947,StockroomLocationData|d7267a18-65a1-43a2-aec2-4f2331508c32,false,BinData|d49c433a-9dab-493a-8a76-c49c8e1ed3d1,1,ItemLocationData|a6e5d837-17ab-477e-8917-29bef3d61425,2013-05-28 13:46:37:000 +0200,2013-05-28 13:46:37:000 +0200
669799,StockroomLocationData|6daf1a20-f2e5-49fe-bfd4-183dd096df22,false,BinData|0877e3b1-692f-4aa6-b159-2069af818433,1,ItemLocationData|a6e7a20a-9718-4f16-ad5f-15a9f328ac37,2013-05-28 13:46:47:000 +0200,2013-05-28 13:46:47:000 +0200
1451563,StockroomLocationData|d7267a18-65a1-43a2-aec2-4f2331508c32,false,BinData|d49c433a-9dab-493a-8a76-c49c8e1ed3d1,1,ItemLocationData|a6f4c8f7-c29c-4539-ae0d-6b0251e23e5f,2013-05-28 13:46:37:000 +0200,2013-05-28 13:46:37:000 +0200
335546,StockroomLocationData|db7d2c95-c355-4e4f-8969-a3e924d2692a,false,BinData|30e88447-ff76-4828-a3ef-8a535e1d6f95,1,ItemLocationData|a6f932cf-8795-4d01-8d7d-28cbb0e46f70,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200
1992693,StockroomLocationData|28332e9d-05c4-44ac-b717-ab8a467f2047,false,BinData|616cd0b0-06ab-46e1-9fbe-d26d2d2143ae,1,ItemLocationData|a70eabf2-84b2-454d-9d35-9eedb8e73e68,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200
3400506,StockroomLocationData|cb353a76-4f51-4a3c-b397-6dd03024a32f,false,BinData|2708b720-9484-4dfd-b2b1-5d5e1c5d1d20,1,ItemLocationData|a716fdd3-79f7-494a-a61c-689a6348bfc9,2013-05-28 13:46:30:000 +0200,2013-05-28 13:46:30:000 +0200
2336002,StockroomLocationData|55882c0d-6a68-4ddd-a0c4-c04e149dd0f6,false,BinData|ee834840-c3f7-4894-8d54-99055f8f2625,1,ItemLocationData|a71fad7c-9805-41f8-a3fe-d4b50ab5ebbc,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200
898503,StockroomLocationData|9314cf04-634b-4678-a04a-24cc96133f50,false,BinData|bac24dc6-7598-4053-a00f-434eadfe2deb,1,ItemLocationData|a72ebea6-9744-49d7-abd9-c18465eb46d5,2013-05-28 13:46:00:000 +0200,2013-05-28 13:46:00:000 +0200
23191,StockroomLocationData|db7d2c95-c355-4e4f-8969-a3e924d2692a,false,BinData|30e88447-ff76-4828-a3ef-8a535e1d6f95,1,ItemLocationData|a731d5ec-c17d-46a0-adca-23e80282614b,2013-05-28 13:46:04:000 +0200,2013-05-28 13:46:04:000 +0200
